2010,1,49ers D/ST,D/ST,4,01,1
2010,1,Bengals D/ST,D/ST,-4,01,19
2010,1,Broncos D/ST,D/ST,1,01,37
2010,1,Cowboys D/ST,D/ST,6,01,55
2010,1,Eagles D/ST,D/ST,7,01,73
2010,1,Jets D/ST,D/ST,13,01,91
2010,1,Packers D/ST,D/ST,8,01,109
2010,1,Ravens D/ST,D/ST,11,01,127
2010,1,Saints D/ST,D/ST,10,01,145
2010,1,Steelers D/ST,D/ST,9,01,163
2010,1,Texans D/ST,D/ST,0,01,181
2010,1,Vikings D/ST,D/ST,3,01,199
2010,1,DA-0300,K,9,01,217
2010,1,GH-0600,K,0,01,235
2010,1,JF-0900,K,5,01,253
2010,1,LT-1100,K,7,01,271
2010,1,MC-3000,K,12,01,289
2010,1,MN-0800,K,8,01,307
2010,1,MP-2100,K,7,01,325
2010,1,NK-0200,K,2,01,343
2010,1,NR-0100,K,11,01,361
2010,1,RB-2200,K,9,01,379
2010,1,RG-1500,K,7,01,397
2010,1,RL-1300,K,4,01,415
2010,1,SG-0800,K,6,01,433
2010,1,AR-1300,QB,12.42,01,451
2010,1,AS-1600,QB,5,01,469
2010,1,BB-3000,QB,0,01,487
2010,1,BF-0100,QB,8.84,01,505
2010,1,BR-1100,QB,0,01,523
2010,1,CH-2400,QB,7.18,01,541
2010,1,CP-0500,QB,20.7,01,559
2010,1,DB-3800,QB,12.88,01,577
2010,1,DG-0600,QB,19.8,01,595
2010,1,DM-2200,QB,8.54,01,613
2010,1,EM-0200,QB,16.32,01,631
2010,1,JC-0500,QB,10.6,01,649
2010,1,JC-6200,QB,21.08,01,667
2010,1,JF-1900,QB,6.12,01,685
2010,1,KK-1200,QB,0.96,01,703
2010,1,KO-0700,QB,15,01,721
2010,1,MC-0700,QB,7.12,01,739
2010,1,MR-2500,QB,8.48,01,757
2010,1,MS-0100,QB,3.46,01,775
2010,1,MS-0200,QB,5.98,01,793
2010,1,MS-4100,QB,1.32,01,811
2010,1,MV-0300,QB,21.3,01,829
2010,1,PM-0200,QB,29.32,01,847
2010,1,PR-0300,QB,20.06,01,865
