2015,1,Bills D/ST,D/ST,10,01,1
2015,1,Broncos D/ST,D/ST,18,01,19
2015,1,Cardinals D/ST,D/ST,1,01,37
2015,1,Dolphins D/ST,D/ST,7,01,55
2015,1,Eagles D/ST,D/ST,4,01,73
2015,1,Jets D/ST,D/ST,12,01,91
2015,1,Packers D/ST,D/ST,2,01,109
2015,1,Patriots D/ST,D/ST,0,01,127
2015,1,Rams D/ST,D/ST,7,01,145
2015,1,Ravens D/ST,D/ST,14,01,163
2015,1,Seahawks D/ST,D/ST,12,01,181
2015,1,Texans D/ST,D/ST,2,01,199
2015,1,Vikings D/ST,D/ST,5,01,217
2015,1,AV-0400,K,-1,01,235
2015,1,BM-1650,K,18,01,253
2015,1,BW-0350,K,2,01,271
2015,1,CP-0575,K,5,01,289
2015,1,CS-4250,K,0,01,307
2015,1,DB-0200,K,9,01,325
2015,1,JT-3950,K,10,01,343
2015,1,MB-4600,K,17,01,361
2015,1,MC-3000,K,7,01,379
2015,1,MP-2100,K,4,01,397
2015,1,SG-0800,K,4,01,415
2015,1,SH-0400,K,11,01,433
2015,1,AD-0100,QB,18.86,01,451
2015,1,AL-1100,QB,17.72,01,469
2015,1,AR-1300,QB,23.06,01,487
2015,1,AS-1600,QB,23.22,01,505
2015,1,BB-2425,QB,9.92,01,523
2015,1,BH-1900,QB,9.44,01,541
2015,1,BR-1100,QB,18.04,01,559
2015,1,CK-0100,QB,10.7,01,577
2015,1,CN-0500,QB,12.5,01,595
2015,1,CP-0500,QB,25.68,01,613
2015,1,DB-3800,QB,16.5,01,631
2015,1,DC-0725,QB,3.24,01,649
2015,1,EM-0200,QB,8.4,01,667
2015,1,GS-1050,QB,0,01,685
2015,1,JC-6200,QB,14.1,01,703
2015,1,JF-1900,QB,0.68,01,721
2015,1,JM-2900,QB,2.26,01,739
2015,1,JW-5650,QB,14.2,01,757
2015,1,KC-2350,QB,7.74,01,775
2015,1,MM-0912,QB,24.96,01,793
2015,1,MR-2500,QB,16.62,01,811
2015,1,MS-4100,QB,13.74,01,829
2015,1,NF-0250,QB,18.98,01,847
2015,1,PM-0200,QB,4.9,01,865
2015,1,PR-0300,QB,19.96,01,883
2015,1,RF-0500,QB,13.06,01,901
2015,1,RT-0150,QB,11.74,01,919
2015,1,RW-3850,QB,15.14,01,937
2015,1,SB-1100,QB,13.44,01,955
2015,1,TB-2300,QB,27.62,01,973
2015,1,TB-2650,QB,8.84,01,991
2015,1,TR-0800,QB,22.14,01,1009
2015,1,TT-0500,QB,15.7,01,1027
2015,1,AA-0025,RB,15.4,01,1045
2015,1,AB-1975,RB,4.9,01,1063
2015,1,AE-0750,RB,11.6,01,1081
2015,1,AF-0900,RB,0,01,1099
2015,1,AM-2850,RB,12.1,01,1117
2015,1,AP-0700,RB,5.2,01,1135
2015,1,AW-1350,RB,1.4,01,1153
2015,1,BS-0650,RB,20.6,01,1171
2015,1,CA-0750,RB,4.8,01,1189
2015,1,CH-5000,RB,30.2,01,1207
2015,1,CI-0300,RB,22,01,1225
2015,1,CS-1950,RB,3.5,01,1243
2015,1,CS-3400,RB,0,01,1261
2015,1,DC-2550,RB,0,01,1279
2015,1,DF-1875,RB,4.7,01,1297
2015,1,DJ-1325,RB,11.5,01,1315
2015,1,DJ-1850,RB,2.2,01,1333
2015,1,DM-0450,RB,5.4,01,1351
2015,1,DM-1600,RB,3.5,01,1369
2015,1,DM-4300,RB,14,01,1387
2015,1,DW-3600,RB,13.2,01,1405
2015,1,DW-4300,RB,18.2,01,1423
2015,1,EL-0010,RB,15.9,01,1441
2015,1,FG-0200,RB,3.1,01,1459
2015,1,GB-0350,RB,8.8,01,1477
2015,1,IC-0300,RB,3.3,01,1495
2015,1,JB-2700,RB,4.1,01,1513
2015,1,JC-2300,RB,16.3,01,1531
2015,1,JF-2800,RB,5.6,01,1549
2015,1,JG-3050,RB,0,01,1567
2015,1,JH-4025,RB,18.3,01,1585
2015,1,JR-0250,RB,10.7,01,1603
2015,1,JS-6700,RB,8.1,01,1621
2015,1,KD-0450,RB,2.8,01,1639
2015,1,LB-0250,RB,0,01,1657
2015,1,LB-0500,RB,0,01,1675
2015,1,LM-1000,RB,8.7,01,1693
2015,1,LM-1150,RB,7.5,01,1711
2015,1,LM-1850,RB,8,01,1729
2015,1,MF-1300,RB,22.6,01,1747
2015,1,MG-1150,RB,4.7,01,1765
2015,1,MI-0100,RB,12.2,01,1783
2015,1,ML-2500,RB,12.4,01,1801
2015,1,RH-2350,RB,4.1,01,1819
2015,1,RJ-0800,RB,11.2,01,1837
2015,1,RM-1200,RB,8.8,01,1855
2015,1,SV-0200,RB,6,01,1873
2015,1,TC-2050,RB,8,01,1891
2015,1,TG-1950,RB,0,01,1909
2015,1,TM-0650,RB,0,01,1927
2015,1,TY-0150,RB,6.7,01,1945
2015,1,CF-0650,TE,2.5,01,1963
2015,1,DA-0850,TE,7.7,01,1981
2015,1,DW-0500,TE,10.3,01,1999
2015,1,GO-0100,TE,1.1,01,2017
2015,1,JC-0400,TE,7.3,01,2035
2015,1,JG-2900,TE,11.1,01,2053
2015,1,JW-6000,TE,18,01,2071
2015,1,KR-1200,TE,5.3,01,2089
2015,1,LD-0650,TE,2.1,01,2107
2015,1,MB-1800,TE,11.5,01,2125
2015,1,OD-0100,TE,0.5,01,2143
2015,1,RG-2200,TE,27.4,01,2161
2015,1,TE-0300,TE,22.4,01,2179
2015,1,TK-0150,TE,22.6,01,2197
2015,1,ZE-0100,TE,4.6,01,2215
2015,1,AB-2000,WR,3.6,01,2233
2015,1,AB-3500,WR,19.3,01,2251
2015,1,AC-2350,WR,4.7,01,2269
2015,1,AG-1500,WR,6.3,01,2287
2015,1,AJ-0430,WR,7.8,01,2305
