2013,1,49ers D/ST,D/ST,5,01,1
2013,1,Bears D/ST,D/ST,8,01,19
2013,1,Bengals D/ST,D/ST,2,01,37
2013,1,Broncos D/ST,D/ST,10,01,55
2013,1,Buccaneers D/ST,D/ST,9,01,73
2013,1,Packers D/ST,D/ST,-4,01,91
2013,1,Patriots D/ST,D/ST,6,01,109
2013,1,Rams D/ST,D/ST,7,01,127
2013,1,Ravens D/ST,D/ST,-8,01,145
2013,1,Seahawks D/ST,D/ST,10,01,163
2013,1,Steelers D/ST,D/ST,4,01,181
2013,1,Texans D/ST,D/ST,11,01,199
2013,1,BW-0350,K,8,01,217
2013,1,DA-0300,K,11,01,235
2013,1,GH-0600,K,12,01,253
2013,1,JB-7100,K,7,01,271
2013,1,JT-3950,K,9,01,289
2013,1,MB-4600,K,5,01,307
2013,1,MP-2100,K,7,01,325
2013,1,PD-0200,K,9,01,343
2013,1,RB-4650,K,7,01,361
2013,1,SG-0800,K,12,01,379
2013,1,SJ-0300,K,4,01,397
2013,1,AD-0100,QB,15.48,01,415
2013,1,AL-1100,QB,24.92,01,433
2013,1,AR-1300,QB,24.62,01,451
2013,1,AS-1600,QB,17.42,01,469
2013,1,BG-0100,QB,2.44,01,487
2013,1,BR-1100,QB,7.64,01,505
2013,1,BW-0850,QB,9.56,01,523
2013,1,CK-0100,QB,30.68,01,541
2013,1,CN-0500,QB,12.8,01,559
2013,1,CP-0500,QB,17.08,01,577
2013,1,CP-2000,QB,6.64,01,595
2013,1,DB-3800,QB,20.48,01,613
2013,1,EM-0200,QB,28.8,01,631
2013,1,EM-0250,QB,16.3,01,649
2013,1,JC-6200,QB,17.28,01,667
2013,1,JF-1900,QB,18.48,01,685
2013,1,JF-3100,QB,10.4,01,703
2013,1,JL-2300,QB,4.6,01,721
2013,1,MR-2500,QB,19.36,01,739
2013,1,MS-0200,QB,23.84,01,757
2013,1,MS-4100,QB,19.98,01,775
2013,1,MV-0300,QB,25.52,01,793
2013,1,NF-0250,QB,0,01,811
2013,1,PM-0200,QB,46.28,01,829
2013,1,PR-0300,QB,23.6,01,847
2013,1,RG-1850,QB,19.56,01,865
2013,1,RT-0150,QB,13.18,01,883
2013,1,RW-3850,QB,15.5,01,901
2013,1,SB-1100,QB,20.06,01,919
2013,1,TB-2300,QB,15.12,01,937
2013,1,TR-0800,QB,16.42,01,955
2013,1,AB-2600,RB,3.3,01,973
2013,1,AB-3400,RB,0,01,991
2013,1,AF-0900,RB,9,01,1009
2013,1,AM-2850,RB,9.4,01,1027
2013,1,AP-0700,RB,29.1,01,1045
2013,1,BB-3350,RB,2.5,01,1063
2013,1,BG-1800,RB,8.9,01,1081
2013,1,BP-0650,RB,2.2,01,1099
2013,1,BT-0200,RB,6.2,01,1117
2013,1,CI-0300,RB,1.5,01,1135
2013,1,CJ-1700,RB,7,01,1153
2013,1,CM-2280,RB,0,01,1171
2013,1,CS-3400,RB,3.5,01,1189
2013,1,DM-0450,RB,10.4,01,1207
2013,1,DM-1600,RB,12.6,01,1225
2013,1,DM-4300,RB,12.5,01,1243
2013,1,DR-1450,RB,9.6,01,1261
2013,1,DS-3300,RB,11,01,1279
2013,1,DW-3600,RB,8,01,1297
2013,1,DW-4050,RB,-2.1,01,1315
2013,1,EL-0010,RB,11.2,01,1333
2013,1,FG-0200,RB,12.5,01,1351
2013,1,FJ-0100,RB,10.8,01,1369
2013,1,GB-0350,RB,3,01,1387
2013,1,IP-0050,RB,0,01,1405
2013,1,IR-0100,RB,1.5,01,1423
2013,1,JB-2700,RB,21.2,01,1441
2013,1,JC-2300,RB,16,01,1459
2013,1,JD-3400,RB,0,01,1477
2013,1,JR-2800,RB,0.2,01,1495
2013,1,KM-2900,RB,6.5,01,1513
2013,1,LB-0250,RB,0,01,1531
2013,1,LM-1000,RB,24.9,01,1549
2013,1,LM-1150,RB,1,01,1567
2013,1,MB-0080,RB,2.4,01,1585
2013,1,MF-1300,RB,15.1,01,1603
2013,1,MI-0100,RB,1.1,01,1621
2013,1,MJ-2500,RB,4.5,01,1639
2013,1,ML-2500,RB,5.2,01,1657
2013,1,RB-4900,RB,25.1,01,1675
2013,1,RH-1600,RB,1.6,01,1693
2013,1,RH-2350,RB,4.2,01,1711
2013,1,RM-1200,RB,11.5,01,1729
2013,1,RM-3900,RB,6.4,01,1747
2013,1,RR-0400,RB,13.1,01,1765
2013,1,SG-1300,RB,1.8,01,1783
2013,1,SJ-0200,RB,12.2,01,1801
2013,1,SR-0700,RB,2.6,01,1819
2013,1,SV-0200,RB,15.9,01,1837
2013,1,TR-0350,RB,7.7,01,1855
2013,1,VB-0050,RB,5.8,01,1873
2013,1,AG-0500,TE,4.9,01,1891
2013,1,BM-3800,TE,12.6,01,1909
2013,1,BP-0600,TE,-1.4,01,1927
2013,1,GO-0100,TE,5.6,01,1945
2013,1,JC-0400,TE,16.8,01,1963
2013,1,JC-4300,TE,24.1,01,1981
2013,1,JF-1600,TE,11.6,01,1999
2013,1,JG-2900,TE,10.5,01,2017
2013,1,JW-6000,TE,19,01,2035
