playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
2550597,null,Seth Roberts,WR,OAK,WR,OAK,-57.2876,65.8749,null,226,250,78,null,null,3.0883,160.435,89.565,0.3333,73.4874,59.2,5.2749,null
2495187,null,Lance Kendricks,TE,LA,TE,LA,-57.6522,53.1635,null,253,251,33,null,null,7.571,160.48,90.52,0.6667,62.0187,37.3277,5.4147,null
2495150,null,Kai Forbath,K,NO,K,NO,-58.4558,96.6383,null,null,252,31,null,null,8.5382,160.43,91.57,0.7233,120.4378,36.4937,8.0656,3
2534797,null,Greg Zuerlein,K,LA,K,LA,-58.9064,96.1877,null,null,253,32,null,null,38.6374,160.3,92.7,0.7533,111.5352,-5.8913,7.5405,4
2550272,null,Albert Wilson,WR,KC,WR,KC,-59.7168,63.4457,null,269,254,79,null,null,2.0024,160.455,93.545,0.3333,75.7021,49.7,5.9347,null
2543495,null,Davante Adams,WR,GB,WR,GB,-61.0349,62.1275,null,212,255,80,null,null,1.4633,176.6667,78.3333,1.6267,78.0611,34.6832,5.8686,null
2552631,null,Javorius Allen,RB,BAL,RB,BAL,-61.609,72.8379,null,147,256,52,null,null,1.8827,146.4375,109.5625,1.3967,85.9672,54.9,5.0853,9
4383,null,Tim Hightower,RB,NO,RB,NO,-61.6447,72.8022,null,184,257,53,null,null,4.1912,169.032,87.968,0.6667,95.3374,0.2,5.3428,5
2552597,null,Breshad Perriman,WR,BAL,WR,BAL,-62.4034,60.7591,null,176,258,81,null,null,0.3244,152.94,105.06,2.5333,76.487,26.2,7.3281,null
2507855,null,Victor Cruz,WR,NYG,WR,NYG,-62.5931,60.5693,null,224,259,82,null,null,1.7955,148.82,110.18,1.4425,83.9056,36.879,7.0612,5
2507183,null,James Jones,WR,FA,WR,FA,-62.8625,60.3,null,null,260,83,null,null,3.1381,136.89,123.11,0.73,49.3468,0.2,9.1934,null
2540928,null,Darren Fells,TE,ARI,TE,ARI,-64.8745,45.9413,null,307,261,34,null,null,1.1436,160.45,100.55,0.3333,54.5092,31.7997,6.1529,null
2540011,null,Chris Thompson,RB,WAS,RB,WAS,-65.3388,69.1081,null,187,262,54,null,null,1.0255,172.585,89.415,0.6667,81.013,55.6487,4.6562,11
2537933,null,Larry Donnell,TE,NYG,TE,NYG,-65.572,45.2437,null,285,263,35,null,null,0.907,160.42,102.58,0.3333,53.1619,31.9,5.5699,null
1990,null,Eddie Royal,WR,CHI,WR,CHI,-65.9148,57.2477,null,254,264,84,null,null,0.4463,160.45,103.55,0.3333,72.6076,43.5226,5.3828,null
2533533,null,Rueben Randle,WR,PHI,WR,PHI,-66.0864,57.0761,null,199,265,85,null,null,0.6987,187.3333,77.6667,0.6667,77.9926,16.1329,5.7196,null
2555464,null,DeAndre Washington,RB,OAK,RB,OAK,-66.3329,68.114,null,148,266,55,null,null,0.8802,140.102,125.898,1.74,81.2922,59.4,5.1712,7
2495461,null,Shaun Draughn,RB,SF,RB,SF,-66.3958,68.0511,null,208,267,56,null,null,2.7469,185.04,81.96,0.6667,79.8665,50.862,6.7161,null
2541199,null,Luke Willson,TE,SEA,TE,SEA,-66.4641,44.3517,null,348,268,36,null,null,0.4302,160.2,107.8,0.4067,60.1224,22.0089,7.293,null
2507218,null,Brent Celek,TE,PHI,TE,PHI,-66.4938,44.3219,null,314,269,37,null,null,1.0259,160.385,108.615,0.3333,56.6394,38.6252,6.6479,null
2552652,null,Chris Conley,WR,KC,WR,KC,-66.6357,56.5268,null,263,270,86,null,null,0.4036,194.65,75.35,1,66.5901,34.6684,7.1696,null
2540202,null,Kenny Stills,WR,MIA,WR,MIA,-66.9344,56.2281,null,270,271,87,null,null,0.878,194.8367,76.1633,0.3333,71.1591,43.3,6.1299,null
2649,null,Danny Amendola,WR,NE,WR,NE,-67.1441,56.0183,null,238,272,88,null,null,1.4468,159.265,112.735,1.05,73.9844,19.02,6.2229,null
2534820,null,Garrett Celek,TE,SF,TE,SF,-67.2946,43.5211,null,339,273,38,null,null,1.4529,160.47,112.53,0.6667,55.089,0,8.2004,null
2541316,null,Ryan Griffin,TE,HOU,TE,HOU,-67.7448,43.0709,null,289,274,39,null,null,2.5714,160.46,113.54,0.6667,51.3571,25.4,5.9282,null
2540204,null,Spencer Ware,RB,KC,RB,KC,-68.0304,66.4166,null,179,275,57,null,null,2.9329,158.775,116.225,1.0267,83.4581,47.6,5.3096,2
2552418,null,Justin Hardy,WR,ATL,WR,ATL,-68.4807,54.6818,null,243,276,89,null,null,0.2813,160.395,115.605,0.7333,66.9647,29.7,5.2201,null
2539250,null,Quinton Patton,WR,SF,WR,SF,-68.7012,54.4613,null,302,277,90,null,null,0.4325,160.47,116.53,0.3333,68.879,36.7,5.0411,null
2532978,null,Jarius Wright,WR,MIN,WR,MIN,-68.8228,54.3397,null,null,278,91,null,null,2.889,160.475,117.525,0.4167,62.7411,42.9612,5.1021,null
2555215,null,Leonte Carroo,WR,MIA,WR,MIA,-69.4446,53.7179,null,279,279,92,null,null,4.8654,172.4433,106.5567,1,68.1644,34.3661,6.7366,null
2555364,null,Tyler Higbee,TE,LA,TE,LA,-69.7502,41.0655,null,292,280,40,null,null,2.3266,185.41,94.59,0.6667,53.8285,8.5307,10.6242,null
2555229,null,Kenneth Dixon,RB,BAL,RB,BAL,-70.255,64.1919,null,146,281,58,null,null,1.6399,133.675,147.325,2.3,74.9946,34.0773,7.594,null
2555341,null,Hunter Henry,TE,SD,TE,SD,-70.8821,39.9336,null,281,282,41,null,null,2.5899,168.6033,113.3967,1.3567,50.5027,22.52,8.2691,null
2556411,null,Josh Ferguson,RB,IND,RB,IND,-71.6716,62.7754,null,204,283,59,null,null,0.5137,171.6867,111.3133,1,77.4816,0,5.772,null
2555460,null,Paul Perkins,RB,NYG,RB,NYG,-72.1181,62.3288,null,171,284,60,null,null,0.2414,143.0267,140.9733,1.575,70.808,0.2,5.8578,null
2552380,null,Karlos Williams,RB,BUF,RB,BUF,-72.2524,62.1945,null,160,285,61,null,null,1.0961,131.8583,153.1417,2.0525,81.8155,34.9,7.0432,3
262,null,Chris Johnson,RB,ARI,RB,ARI,-72.4666,61.9804,null,170,286,62,null,null,2.3983,144.992,141.008,1.275,89.2374,47.5489,4.065,10
497238,null,Jermaine Gresham,TE,ARI,TE,ARI,-73.2717,37.5441,null,null,287,42,null,null,1.3423,160.43,126.57,0.6667,45.6412,25.23,6.062,null
2539995,null,Mychal Rivera,TE,OAK,TE,OAK,-73.6723,37.1434,null,null,288,43,null,null,2.1433,160.455,127.545,0.8333,44.0445,27.4556,5.313,null
2508097,null,Andrew Hawkins,WR,CLE,WR,CLE,-73.9789,49.1835,null,337,289,93,null,null,0.7389,160.475,128.525,0.3333,61.5063,33.066,6.4548,null
284,null,Darren McFadden,RB,DAL,RB,DAL,-74.2304,60.2165,null,167,290,63,null,null,1.8834,149.296,140.704,2.4275,77.5513,35.6746,6.7042,null
2555348,null,Braxton Miller,WR,HOU,WR,HOU,-74.641,48.5215,null,310,291,94,null,null,1.0366,165.64,125.36,1.0367,74.3848,2.4,7.4072,null
2552425,null,Rashad Greene,WR,JAC,WR,JAC,-74.7946,48.3678,null,343,292,95,null,null,2.1301,160.48,131.52,0.6667,58.8722,27.1579,4.9335,null
2539637,null,Caleb Sturgis,K,PHI,K,PHI,-75.0816,80.0125,null,null,293,33,null,null,45.7357,160.37,132.63,0.3567,121.2942,-3.234,8.53,1
2555461,null,Wendell Smallwood,RB,PHI,RB,PHI,-75.4995,58.9475,null,185,294,64,null,null,1.7302,167.5367,126.4633,1.3333,76.3783,38.8,5.4287,null
2540232,null,Jack Doyle,TE,IND,TE,IND,-75.5556,35.2602,null,null,295,44,null,null,0.5631,160.49,134.51,0,57.0893,17.8763,7.1908,null
2555415,null,Austin Hooper,TE,ATL,TE,ATL,-76.0757,34.74,null,252,296,45,null,null,0.3317,178.57,117.43,0.6667,55.2243,5.16,8.9113,null
2533033,null,Robert Griffin,QB,CLE,QB,CLE,-76.1576,190.6192,null,198,297,28,null,null,13.0776,165.79,131.21,1.275,213.6809,122.9,7.2881,8
2541834,null,Josh Hill,TE,NO,TE,NO,-76.1615,34.6542,null,null,298,46,null,null,1.2654,160.46,137.54,0.5,49.7484,20.9,5.7833,null
2555317,null,Tajae Sharpe,WR,TEN,WR,TEN,-76.5605,46.6019,null,239,299,96,null,null,1.3113,178.1167,120.8833,0.6667,80.4071,7.6009,8.9478,2
2543794,null,Crockett Gillmore,TE,BAL,TE,BAL,-76.6533,34.1624,null,null,300,47,null,null,1.8285,160.42,139.58,0.3333,55.2469,11.5726,8.0997,null
2541544,null,Benny Cunningham,RB,LA,RB,LA,-76.7282,57.7187,null,271,301,65,null,null,1.6413,150.93,150.07,0.9,76.9159,39.6,5.6861,null
2550546,null,Philly Brown,WR,CAR,WR,CAR,-77.2888,45.8736,null,324,302,97,null,null,1.4545,150.84,151.16,0.5,62.2045,13.8191,6.7639,null
2543551,null,KaDeem Carey,RB,CHI,RB,CHI,-77.7312,56.7158,null,227,303,66,null,null,2.232,160.3133,142.6867,0.6667,72.2794,37.5001,4.5903,null
2552468,null,Maxx Williams,TE,BAL,TE,BAL,-78.2005,32.6152,null,305,304,48,null,null,1.1425,173.2933,130.7067,1.3333,47.174,17.1832,6.1553,null
2495341,null,Cecil Shorts,WR,HOU,WR,HOU,-78.4548,44.7076,null,322,305,98,null,null,0.7144,160.44,144.56,0.3333,62.3033,19.9049,7.6986,null
2495888,null,Marcedes Lewis,TE,JAC,TE,JAC,-78.7632,32.0525,null,null,306,49,null,null,1.7057,160.475,145.525,0.3333,40.7971,21.9,4.3977,null
497204,null,C.J. Spiller,RB,NO,RB,NO,-79.0079,55.439,null,220,307,67,null,null,3.0835,170.9333,136.0667,1.1033,68.2733,29.3135,5.7035,null
2555419,null,Pharoh Cooper,WR,LA,WR,LA,-79.0319,44.1306,null,241,308,99,null,null,1.8284,176.805,131.195,0.6667,56.4045,0,8.5743,null
2552656,null,J.J. Nelson,WR,ARI,WR,ARI,-79.3066,43.8559,null,335,309,100,null,null,3.4816,160.265,148.735,0.7067,55.9574,28.7943,6.1532,null
2495288,null,Virgil Green,TE,DEN,TE,DEN,-79.9228,30.8929,null,306,310,50,null,null,1.55,160.3,149.7,0.6667,39.9185,22.5,6.2341,null
2533437,null,Ronnie Hillman,RB,DEN,RB,DEN,-80.9184,53.5285,null,209,311,68,null,null,2.6025,177.4275,133.5725,1.19,75.3106,29.65,4.2189,null
2552586,null,Tyler Kroft,TE,CIN,TE,CIN,-81.015,29.8007,null,null,312,51,null,null,0.9702,160.485,151.515,0.3333,39.9445,12.42,6.2412,null
2495211,null,Niles Paul,TE,WAS,TE,WAS,-81.9306,28.8851,null,null,313,52,null,null,0.9658,160.49,152.51,0,53.3286,7.95,6.0689,null
2495835,null,Anthony Fasano,TE,TEN,TE,TEN,-82.0398,28.7759,null,null,314,53,null,null,1.8261,160.485,153.515,0.5,38.7359,19,5.6642,null
2543750,null,Jeff Janis,WR,GB,WR,GB,-82.414,40.7485,null,218,315,101,null,null,1.4594,190.0367,124.9633,0.8467,59.1205,17.5,5.0366,null
2531332,null,Terrelle Pryor,WR,CLE,WR,CLE,-83.1625,40,null,null,316,102,null,null,1.8517,201.325,114.675,2.57,40,40,4.4854,null
2531332,null,Terrelle Pryor,WR,CLE,WR,CLE,-83.1625,40,null,null,316,102,null,null,1.8517,201.325,114.675,2.57,40,40,3.837,null
2550268,null,Charcandrick West,RB,KC,RB,KC,-83.2644,51.1825,null,203,317,69,null,null,0.6363,148.8533,168.1467,1.42,70.625,31.7,4.666,null
2552401,null,MyCole Pruitt,TE,MIN,TE,MIN,-83.7529,27.0628,null,327,318,54,null,null,0.8421,160.495,157.505,0,39.6124,2.5307,9.5134,null
2507428,null,Mike Tolbert,RB,CAR,RB,CAR,-83.7775,50.6695,null,344,319,70,null,null,0.3761,160.33,158.67,1.31,53.8734,46.2,3.8593,null
497095,null,Sam Bradford,QB,PHI,QB,PHI,-83.9555,182.8214,null,225,320,29,null,null,14.0403,191.7933,128.2067,1.1367,220.3622,135.3572,8.2559,9
2552633,null,Jesse James,TE,PIT,TE,PIT,-83.9788,26.8369,null,277,321,55,null,null,1.669,160.4,160.6,0.6667,41.3173,9.18,8.5668,null
2543664,null,Terrance West,RB,BAL,RB,BAL,-84.0239,50.423,null,194,322,71,null,null,1.5358,161.73,160.27,1.5767,85.9956,6.44,6.0997,1
2539217,null,Andre Ellington,RB,ARI,RB,ARI,-84.2833,50.1636,null,217,323,72,null,null,3.0795,174.3133,148.6867,0.6933,60.0303,39.6286,7.7185,null
2495159,null,Dwayne Harris,WR,NYG,WR,NYG,-84.5843,38.5781,null,null,324,103,null,null,1.4889,160.415,163.585,0.6667,50.831,23.6,5.2452,null
2540211,null,Gavin Escobar,TE,DAL,TE,DAL,-85.2112,25.6045,null,null,325,56,null,null,1.2006,160.425,164.575,0.3333,44.663,8.1186,8.0132,null
2530700,null,Dontrelle Inman,WR,SD,WR,SD,-85.4441,37.7184,null,312,326,104,null,null,1.3099,160.49,165.51,0.3333,71.8538,10.981,11.0832,null
2543721,null,C.J. Fiedorowicz,TE,HOU,TE,HOU,-86.0844,24.7313,null,null,327,57,null,null,1.2055,160.48,166.52,0.3333,32.185,14.56,6.3401,null
2543475,null,Marqise Lee,WR,JAC,WR,JAC,-86.7024,36.4601,null,345,328,105,null,null,0.1389,160.47,167.53,0,46.8695,27.55,6.6483,null
497224,null,Ed Dickson,TE,CAR,TE,CAR,-86.7392,24.0765,null,null,329,58,null,null,1.5331,160.45,168.55,0.5,31.1556,16.0683,4.4991,null
2553913,null,Tyrell Williams,WR,SD,WR,SD,-86.8056,36.3569,null,334,330,106,null,null,0.4503,160.49,169.51,0,50.8923,15.5,6.8681,null
2533457,null,Alfred Morris,RB,DAL,RB,DAL,-86.8362,47.6107,null,195,331,73,null,null,1.1028,145.6417,185.3583,1.9725,59.1539,33.5987,4.0989,null
2552627,null,DeAndre Smelter,WR,SF,WR,SF,-86.8771,36.2853,null,275,332,107,null,null,0.9746,160.485,171.515,0.5,45.4587,25.1,6.3271,null
2495453,null,Andre Holmes,WR,OAK,WR,OAK,-87.6346,35.5279,null,null,333,108,null,null,0.8788,160.47,172.53,0.3333,45.8344,11.4526,4.8014,null
1992,null,Craig Stevens,TE,TEN,TE,TEN,-87.8407,22.975,null,null,334,59,null,null,0.9537,160.49,173.51,0.5,41.3266,0,7.7015,null
2539663,null,Mike Gillislee,RB,BUF,RB,BUF,-87.8894,46.5575,null,250,335,74,null,null,0.7338,160.485,174.515,1,74.6728,8.1459,3.7038,null
2543600,null,Alfred Blue,RB,HOU,RB,HOU,-87.9885,46.4585,null,286,336,75,null,null,2.1785,191.66,144.34,1.1,65.7627,16.1559,4.2648,null
2543828,null,Quincy Enunwa,WR,NYJ,WR,NYJ,-88.0688,35.0936,null,null,337,109,null,null,1.1531,160.48,176.52,0.3333,45.4446,18.9,5.3062,null
2539202,null,Chris Gragg,TE,BUF,TE,BUF,-88.7038,22.1119,null,null,338,60,null,null,0.3556,160.495,177.505,0,39.7779,8.39,6.6735,null
2552478,null,Blake Bell,TE,SF,TE,SF,-88.885,21.9308,null,null,339,61,null,null,0.4574,160.48,178.52,0.3333,40.4153,4.6,9.5201,null
80427,null,Darrius Heyward-Bey,WR,PIT,WR,PIT,-88.9579,34.2046,null,229,340,110,null,null,0.686,160.4,179.6,0.9533,42.8008,21.4783,4.6081,null
2540200,null,Dion Sims,TE,MIA,TE,MIA,-89.234,21.5817,null,null,341,62,null,null,0.6711,160.49,180.51,0,29.5638,10.92,5.5089,null
2552375,null,Cameron Artis-Payne,RB,CAR,RB,CAR,-89.258,45.189,null,211,342,76,null,null,1.8852,165.6425,176.3575,0.6667,74.9239,1.7,5.6861,null
2550206,null,Ryan Hewitt,TE,CIN,TE,CIN,-89.4507,21.3651,null,null,343,63,null,null,1.2802,150.99,192.01,null,40.0364,2.86,9.4902,null
2543746,null,Josh Huff,WR,PHI,WR,PHI,-89.486,33.6765,null,null,344,111,null,null,0.4415,160.48,183.52,0.3333,40.0175,27.9912,5.7205,null
2550328,null,Brandon Coleman,WR,NO,WR,NO,-89.8018,33.3606,null,259,345,112,null,null,0.345,160.45,184.55,0.7767,58.6625,11.36,6.8725,null
2552429,null,Ty Montgomery,WR,GB,WR,GB,-90.0533,33.1092,null,313,346,113,null,null,0.227,160.395,185.605,0.7767,48.994,17.4,6.0271,null
2532933,null,Brian Quick,WR,LA,WR,LA,-90.2403,32.9222,null,255,347,114,null,null,0.08,160.49,186.51,0,43.2555,21.2,4.6718,null
2543836,null,T.J. Jones,WR,DET,WR,DET,-90.3201,32.8423,null,null,348,115,null,null,0.4703,150.97,197.03,0,46.4854,19.27,5.0088,null
2552411,null,Dezmin Lewis,WR,BUF,WR,BUF,-90.3204,32.8421,null,null,349,116,null,null,1.2282,160.495,188.505,0.3333,48.8114,0,9.8377,null
2532835,null,Rhett Ellison,TE,MIN,TE,MIN,-90.3595,20.4562,null,null,350,64,null,null,1.1222,160.495,189.505,0,38.6335,1.2623,4.4656,null
2555234,null,Tyler Ervin,RB,HOU,RB,HOU,-91.0759,43.371,null,231,351,77,null,null,0.3341,180.2325,170.7675,0.6667,63.6167,0.2,8.5186,null
2495826,null,Vernon Davis,TE,WAS,TE,WAS,-91.1021,19.7136,null,291,352,65,null,null,2.1557,160.33,191.67,0.3633,31.3255,8.5683,6.6508,null
2539322,null,Christine Michael,RB,SEA,RB,SEA,-91.2103,43.2366,null,196,353,78,null,null,0.7697,177.6725,175.3275,0.6867,70.1866,2.37,5.5951,null
768,null,Steve Johnson,WR,SD,WR,SD,-91.2606,31.9019,null,null,354,117,null,null,1.0806,160.43,193.57,0.8333,69.41,-0.2774,9.0409,null
2542022,null,Khiry Robinson,RB,NYJ,RB,NYJ,-91.6098,42.8372,null,245,355,79,null,null,2.3925,160.475,194.525,0,59.3745,29.15,4.4845,null
2553434,null,Devin Smith,WR,NYJ,WR,NYJ,-91.8367,31.3257,null,316,356,118,null,null,1.805,160.49,195.51,0.89,46.7881,19,7.3069,null
71431,null,Brandon Pettigrew,TE,DET,TE,DET,-91.8615,18.9542,null,null,357,66,null,null,3.2014,160.44,196.56,2.2867,31.3443,4.3073,5.3354,null
2555230,null,Kenyan Drake,RB,MIA,RB,MIA,-92.3502,42.0967,null,216,358,80,null,null,3.4366,157.015,200.985,1.7333,72.9026,6.21,6.8908,null
2506313,null,Nate Washington,WR,NE,WR,NE,-92.8457,30.3168,null,266,359,119,null,null,1.6474,160.425,198.575,0.4433,58.5171,-0.1285,6.4008,null
318,null,Jerome Simpson,WR,SF,WR,SF,-94.4378,28.7247,null,null,360,120,null,null,0.1678,160.49,199.51,0,42.8972,14.96,5.878,null
2555334,null,Jared Goff,QB,LA,QB,LA,-94.5151,172.2618,null,247,361,30,null,null,15.8536,147.7125,213.2875,2.7625,180.8393,0,7.4066,5
2550198,null,Bennie Fowler,WR,DEN,WR,DEN,-94.5483,28.6141,null,null,362,121,null,null,0.4409,160.465,201.535,0.3333,40.3488,14.83,7.2028,null
2508112,null,Rob Housler,TE,CHI,TE,CHI,-94.6541,16.1616,null,null,363,67,null,null,1.0477,160.495,202.505,0,26.0293,5.3126,6.3445,null
2541388,null,Brice Butler,WR,DAL,WR,DAL,-94.6628,28.4997,null,null,364,122,null,null,1.019,160.47,203.53,0.3333,45.0886,13.2,7.1727,null
2552421,null,Kenny Bell,WR,TB,WR,TB,-95.3157,27.8468,null,346,365,123,null,null,0.775,160.49,204.51,0.5,44.7928,2.32,8.997,null
2533353,null,Cory Harkey,TE,LA,TE,LA,-95.4716,15.3441,null,null,366,68,null,null,0.4966,150.99,215.01,1,26.7763,0,6.4573,null
2533460,null,Robert Turbin,RB,IND,RB,IND,-95.6542,38.7927,null,350,367,81,null,null,1.2115,160.47,206.53,0.3333,54.9131,20.6049,5.2153,null
497190,null,Dexter McCluster,RB,TEN,RB,TEN,-95.9195,38.5274,null,341,368,82,null,null,2.8193,160.47,207.53,0.5,46.6224,0,4.2366,null
497258,null,Andrew Quarless,TE,GB,TE,GB,-95.932,14.8837,null,null,369,69,null,null,0.2815,160.49,208.51,0.6667,22.4041,0,6.7094,null
497254,null,Dennis Pitta,TE,BAL,TE,BAL,-96.0044,14.8113,null,null,370,70,null,null,0.7859,160.445,209.555,0,34.0343,-0.257,7.2174,null
71417,null,Jordan Norwood,WR,DEN,WR,DEN,-96.0479,27.1146,null,null,371,124,null,null,0.2902,160.47,210.53,1.5,40.9739,9.4254,7.9272,null
2543590,null,Cody Latimer,WR,DEN,WR,DEN,-96.1335,27.029,null,317,372,125,null,null,1.0788,160.48,211.52,0.3333,35.6063,9.97,5.1711,null
2553318,null,James OShaughnessy,TE,KC,TE,KC,-96.4226,14.3931,null,null,373,71,null,null,0.7436,160.495,212.505,0,22.7949,5.243,6.5346,null
2553895,null,Adam Humphries,WR,TB,WR,TB,-96.5427,26.6198,null,null,374,126,null,null,1.6046,160.49,213.51,0.3333,44.3814,7.72,7.9066,null
497246,null,Michael Hoomanawanui,TE,NO,TE,NO,-97.1581,13.6576,null,null,375,72,null,null,0.1288,160.475,214.525,1.555,19.8705,4.0703,5.0061,null
2495347,null,Lee Smith,TE,OAK,TE,OAK,-97.1745,13.6412,null,null,376,73,null,null,0.3179,160.49,215.51,0,21.4529,2.5073,6.8462,null
2533028,null,James Hanna,TE,DAL,TE,DAL,-97.3993,13.4164,null,null,377,74,null,null,0.7819,160.49,216.51,0,21.1662,3.2,4.5302,null
497226,null,Jim Dray,TE,BUF,TE,BUF,-97.5854,13.2303,null,null,378,75,null,null,1.7528,160.495,217.505,0.5,26.5477,3.53,7.7542,null
2553631,null,Zach Zenner,RB,DET,RB,DET,-97.8121,36.6349,null,242,379,83,null,null,2.6772,160.46,218.54,0.6667,55.2681,13.7255,4.7266,null
2555216,null,Malcolm Mitchell,WR,NE,WR,NE,-97.882,25.2805,null,293,380,127,null,null,0.7091,179.8867,200.1133,0.6667,35.7,8.5683,6.8861,null
80670,null,Louis Murphy,WR,TB,WR,TB,-98.4126,24.7498,null,null,381,128,null,null,0.4602,150.98,230.02,0,42.6868,5.1883,5.5874,null
2540279,null,Nick Williams,WR,ATL,WR,ATL,-98.7695,24.393,null,null,382,129,null,null,0.2129,150.98,231.02,null,42.4547,-0.3317,8.6803,null
2541187,null,Demetrius Harris,TE,KC,TE,KC,-98.7769,12.0388,null,null,383,76,null,null,1.3833,160.485,222.515,0.3333,16.335,6.69,5.4059,null
2550617,null,Taylor Gabriel,WR,CLE,WR,CLE,-98.9762,24.1862,null,null,384,130,null,null,0.0306,150.98,233.02,0.5,41.1119,-1.2562,7.7863,null
2540177,null,Marquess Wilson,WR,CHI,WR,CHI,-98.9884,24.1741,null,null,385,131,null,null,0.07,160.485,224.515,0,42.3353,1.9646,8.5078,null
2541147,null,Charles Johnson,WR,MIN,WR,MIN,-99.0252,24.1372,null,232,386,132,null,null,0.4473,160.435,225.565,0.3333,37.4441,0,5.4297,null
2553467,null,Quan Bray,WR,IND,WR,IND,-99.0914,24.071,null,null,387,133,null,null,0.8564,160.495,226.505,0,28.5912,15.24,3.9524,null
2543502,null,Tre Mason,RB,LA,RB,LA,-99.6655,34.7814,null,338,388,84,null,null,1.668,160.46,227.54,0.3333,53.1778,-2.0409,6.3579,null
2539214,null,Kenbrell Thompkins,WR,NYJ,WR,NYJ,-99.8536,23.3088,null,null,389,134,null,null,0.3324,150.99,238.01,0,33.2319,14.5726,4.1228,null
2550405,null,Erik Swoope,TE,IND,TE,IND,-99.8996,10.9161,null,null,390,77,null,null,1.1332,170,220,0,19.9232,2.33,6.4937,null
2555473,null,Ricardo Louis,WR,CLE,WR,CLE,-100.042,23.1205,null,null,391,135,null,null,0.3812,160.495,230.505,0.6667,47.006,4.54,11.1005,null
2555468,null,Rashard Higgins,WR,CLE,WR,CLE,-100.3302,22.8323,null,340,392,136,null,null,0.3949,174.3133,217.6867,0.5,33.156,0,7.4182,null
2550284,null,Trey Burton,TE,PHI,TE,PHI,-100.4208,10.3949,null,null,393,78,null,null,1.4806,160.495,232.505,0.6667,20.6148,0.1,5.9659,null
2543491,null,Paul Richardson,WR,SEA,WR,SEA,-100.5162,22.6463,null,null,394,137,null,null,0.7821,160.44,233.56,0.4167,35.2811,10.5199,5.2263,null
2543759,null,Ryan Grant,WR,WAS,WR,WAS,-100.934,22.2284,null,null,395,138,null,null,1.4453,150.98,244.02,null,39.9066,3.85,5.2358,null
2555459,null,Keith Marshall,RB,WAS,RB,WAS,-101.313,33.1339,null,213,396,85,null,null,0.771,171.8325,224.1675,1,37.8182,27.63,8.7516,null
4433,null,Marcel Reece,RB,OAK,RB,OAK,-101.354,33.0929,null,null,397,86,null,null,1.5247,160.44,236.56,2.75,45.6301,17.3975,5.3227,null
2495441,null,Blaine Gabbert,QB,SF,QB,SF,-101.4765,165.3003,null,236,398,31,null,null,53.9732,201.8267,196.1733,0.6667,219.6206,10.38,7.8998,4
2507486,null,Kellen Davis,TE,NYJ,TE,NYJ,-101.6448,9.1709,null,null,399,79,null,null,0.6161,160.495,238.505,0,16.1627,1.8073,4.6734,null
81308,null,Mike Thomas,WR,LA,WR,LA,-101.6625,21.5,null,249,400,139,null,null,1.5813,150.99,249.01,null,21.5,21.5,11.3924,null
2539283,null,Jake Stoneburner,TE,MIA,TE,MIA,-102.158,8.6577,null,null,401,80,null,null,0.3533,150.99,250.01,0,14.0799,0,5.4034,null
497242,null,Clay Harbor,TE,NE,TE,NE,-102.3638,8.4519,null,null,402,81,null,null,0.3225,160.485,241.515,0,13.6126,2.6,4.7269,null
2550243,null,Justin Perillo,TE,GB,TE,GB,-102.6589,8.1568,null,null,403,82,null,null,0.2473,160.485,242.515,0.5,13.0014,0,4.3513,null
2555289,null,Nick Vannett,TE,SEA,TE,SEA,-102.7136,8.1021,null,null,404,83,null,null,0.5576,160.47,243.53,0.6667,10.5078,3.47,6.0853,null
2553867,null,Mack Brown,RB,WAS,RB,WAS,-102.8139,31.6331,null,null,405,87,null,null,0.576,150.99,254.01,null,24.7085,11.6,null,null
2550658,null,Branden Oliver,RB,SD,RB,SD,-102.9436,31.5034,null,null,406,88,null,null,0.9923,160.475,245.525,0.6667,43.2063,0,4.8278,null
222,null,Harry Douglas,WR,TEN,WR,TEN,-103.0963,20.0662,null,null,407,140,null,null,0.64,160.49,246.51,0.3333,40.6868,1.2984,6.173,null
2543628,null,Troy Niklas,TE,ARI,TE,ARI,-103.0987,7.717,null,null,408,84,null,null,0.5127,160.49,247.51,0.3333,9.3586,6.28,5.7628,null
2541966,null,Jaron Brown,WR,ARI,WR,ARI,-103.3914,19.7711,null,null,409,141,null,null,0.7123,160.485,248.515,0.5,32.5984,5.603,6.8779,null
2540257,null,Justice Cunningham,TE,LA,TE,LA,-103.4437,7.372,null,null,410,85,null,null,0.5849,160.49,249.51,0,14.3938,0,5.4737,null
2507828,null,Logan Paulsen,TE,WAS,TE,WAS,-103.7792,7.0365,null,null,411,86,null,null,0.5227,160.5,250.5,0,9.0148,0,3.644,null
2495470,null,Stevan Ridley,RB,DET,RB,DET,-103.8362,30.6107,null,321,412,89,null,null,0.6496,160.48,251.52,0.3333,39.1636,0.2,5.3673,null
2543773,null,James White,RB,NE,RB,NE,-104.0355,30.4114,null,234,413,90,null,null,1.5857,160.39,252.61,0.6667,51.1787,6.62,3.7468,null
2535964,null,Josh Bellamy,WR,CHI,WR,CHI,-104.0812,19.0813,null,null,414,142,null,null,0.1463,150.99,263.01,0,26.4573,0,6.0548,null
