"player_team","position","ppr_points","ppr_adp","standard_points","standard_adp"
"Charles Johnson - MIN","WR",2.95994615384615,"254.04",1.85670769230769,"160.435"
"Fozzy Whittaker - CAR","RB",2.58244615384615,"null",1.87755384615385,"160.46"
"Nick Williams - ATL","WR",2.92074615384615,"null",1.87638461538462,"150.98"
"Antonio Andrews - TEN","RB",2.53696923076923,"null",1.89953076923077,"160.45"
"Paul Richardson - SEA","WR",2.85975384615385,"null",1.74202307692308,"160.44"
"Rashard Higgins - CLE","WR",2.84252307692308,"241.38",1.75633076923077,"174.3133"
"Quan Bray - IND","WR",2.82672307692308,"null",1.85161538461538,"160.495"
"Brandon Pettigrew - DET","TE",2.32993846153846,"null",1.45801538461538,"160.44"
"Jamize Olawale - OAK","RB",2.41640769230769,"null",1.66207692307692,"160.49"
"Ricardo Louis - CLE","WR",2.77262307692308,"null",1.7785,"160.495"
"Taiwan Jones - OAK","RB",2.37678461538462,"null",1.63962307692308,"160.485"
"Rob Housler - CHI","TE",2.20876153846154,"null",1.2432,"160.495"
"Ryan Grant - WAS","WR",2.69622307692308,"null",1.70987692307692,"150.98"
"Cory Harkey - LA","TE",2.14060769230769,"null",1.18031538461538,"150.99"
"Rex Burkhead - CIN","RB",2.21394615384615,"null",1.41273846153846,"160.49"
"Denard Robinson - JAC","RB",2.20091538461538,"null",1.51908461538462,"160.47"
"Andrew Quarless - GB","TE",2.05832307692308,"null",1.1449,"160.49"
"Zach Line - MIN","RB",2.10017692307692,"null",1.60368461538462,"160.485"
"James OShaughnessy - KC","TE",1.96760769230769,"null",1.10716153846154,"160.495"
"Harry Douglas - TEN","WR",2.45490769230769,"null",1.54355384615385,"160.49"
"Lance Dunbar - DAL","RB",2.06458461538462,"null",1.30225384615385,"160.455"
"Dennis Pitta - BAL","TE",1.93868461538462,"null",1.13933076923077,"160.445"
"Patrick DiMarco - ATL","RB",2.02471538461538,"null",1.13673076923077,"150.96"
"Josh Bellamy - CHI","WR",2.35182307692308,"null",1.46779230769231,"150.99"
"Travaris Cadet - NO","RB",1.95584615384615,"null",1.11856923076923,"160.485"
"James Hanna - DAL","TE",1.82566153846154,"null",1.03203076923077,"160.49"
"Jaron Brown - ARI","WR",2.3147,"null",1.52085384615385,"160.485"
"Lee Smith - OAK","TE",1.81285384615385,"null",1.04932307692308,"160.49"
"Jacquizz Rodgers - CHI","RB",1.90594615384615,"null",1.25360769230769,"160.49"
"Jared Abbrederis - GB","WR",2.20827692307692,"268.12",1.3645,"160.405"
"Jeremy Kerley - DET","WR",2.19773076923077,"null",1.44246153846154,"160.495"
"Chris Givens - PHI","WR",2.19296153846154,"null",1.46433076923077,"160.49"
"Leonard Hankerson - BUF","WR",2.18959230769231,"null",1.42515384615385,"160.49"
"Keshawn Martin - NE","WR",2.18867692307692,"null",1.40088461538462,"160.48"
"Terron Ward - ATL","RB",1.80987692307692,"null",1.25477692307692,"160.48"
"Chris Moore - BAL","WR",2.15945384615385,"252.57",1.44628461538462,"160.495"
"Bryan Walters - JAC","WR",2.14803846153846,"null",1.25313846153846,"150.99"
"Jim Dray - BUF","TE",1.65663846153846,"null",1.01771538461538,"160.495"
"DuJuan Harris - SF","RB",1.75674615384615,"null",1.09736923076923,"160.49"
"Michael Hoomanawanui - NO","TE",1.6263,"null",1.05058461538462,"160.475"
"Andre Williams - NYG","RB",1.72446153846154,"null",1.3647,"160.47"
"Mike Thomas - LA","WR",2.07117692307692,"226.94",1.43799230769231,"207.3"
"Garrett Hartley - FA","K",0,"null",0,"150.95"
"Alex Henery - FA","K",0,"null",0,"160.47"
"Billy Cundiff - FA","K",0,"null",0,"150.95"
"Josh Scobee - FA","K",0,"null",0,"150.94"
"Jordan Gay - BUF","K",0,"null",0,"170"
"Patrick Murray - CLE","K",0,"null",0,"160.46"
"Zach Hocker - CIN","K",0,"null",0,"160.465"
"Nate Freese - FA","K",0,"null",0,"160.48"
"Carey Spear - FA","K",0,"null",0,"150.94"
"Kyle Brindza - FA","K",0,"null",0,"150.97"
"Tom Obarski - NYG","K",0,"null",0,"null"
"Reggie Bush - SF","RB",1.67518461538462,"259.94",1.17725384615385,"150.79"
"Bruce Miller - SF","RB",1.67449230769231,"null",1.10543076923077,"150.96"
"Rod Streater - KC","WR",2.03156153846154,"null",1.1763,"150.98"
"Demetrius Harris - KC","TE",1.53723846153846,"null",0.926061538461538,"160.485"
"Donald Brown - NE","RB",1.64226923076923,"null",1.22242307692308,"160.475"
"Mike Thomas - LA","WR",2.00769230769231,"null",1.65384615384615,"150.99"
"Andre Johnson - FA","WR",2.00368461538462,"null",1.29152307692308,"162.7"
"Kelvin Taylor - SF","RB",1.61901538461538,"277.16",1.07716923076923,"160.47"
"Jordan Todman - IND","RB",1.56151538461538,"null",1.06586153846154,"160.49"
"Trey Burton - PHI","TE",1.4391,"null",0.799607692307692,"160.495"
"Stedman Bailey - LA","WR",1.91719230769231,"null",1.20370769230769,"150.98"
"Erik Swoope - IND","TE",1.39564615384615,"null",0.8397,"170"
"Cordarrelle Patterson - MIN","WR",1.88633076923077,"null",1.14673076923077,"160.415"
"Kerwynn Williams - ARI","RB",1.485,"null",1.12336923076923,"150.97"
"Kellen Davis - NYJ","TE",1.2542,"null",0.705453846153846,"160.495"
"Lucky Whitehead - DAL","WR",1.73537692307692,"null",1.33592307692308,"160.425"
"Damien Williams - MIA","RB",1.34548461538462,"null",0.868184615384615,"160.48"
"Jeremy Butler - BAL","WR",1.69598461538462,"null",0.906323076923077,"150.96"
"Andre Roberts - DET","WR",1.64883076923077,"null",1.44873846153846,"150.99"
"Mike Davis - SF","RB",1.27071538461538,"null",0.899346153846154,"160.495"
"Kolby Listenbee - BUF","WR",1.62812307692308,"null",1.0492,"160.495"
"Michael Burton - DET","RB",1.21448461538462,"null",0.736269230769231,"150.99"
"Jonas Gray - JAC","RB",1.16684615384615,"null",1.0005,"160.49"
"Orleans Darkwa - NYG","RB",1.16481538461538,"null",1.01038461538462,"160.485"
"Justin Hunter - TEN","WR",1.5292,"null",1.10290769230769,"160.485"
"Nick Vannett - SEA","TE",1.03715384615385,"null",0.623238461538462,"160.47"
"Jalston Fowler - TEN","RB",1.15297692307692,"null",0.790038461538462,"150.98"
"Justin Perillo - GB","TE",1.01196153846154,"null",0.627446153846154,"160.485"
"Tyler Varga - IND","RB",1.12073076923077,"null",0.888592307692308,"160.495"
"Clay Harbor - NE","TE",0.991976923076923,"null",0.650146153846154,"160.485"
"Aaron Ripkowski - GB","RB",1.10947692307692,"null",0.770276923076923,"160.48"
"Jake Stoneburner - MIA","TE",0.965376923076923,"null",0.665976923076923,"150.99"
"DeAnthony Thomas - KC","WR",1.45634615384615,"null",0.989476923076923,"160.425"
"Alex Collins - SEA","RB",1.07166923076923,"207.96",0.9218,"182.3233"
"Marc Mariani - CHI","WR",1.42843846153846,"null",0.992530769230769,"150.99"
"Logan Paulsen - WAS","TE",0.935715384615385,"null",0.541269230769231,"160.5"
"Troy Niklas - ARI","TE",0.920246153846154,"null",0.593615384615385,"160.49"
"Wes Welker - LA","WR",1.39782307692308,"null",0.664307692307692,"160.45"
"Javontee Herndon - SD","WR",1.39026153846154,"null",1.1505,"160.495"
"Justice Cunningham - LA","TE",0.830192307692308,"null",0.567076923076923,"160.49"
"Jonathan Williams - BUF","RB",0.942715384615385,"218.74",0.705315384615385,"181.9867"
"Devin Hester - ATL","WR",1.30139230769231,"null",1.04413076923077,"160.47"
"Devin Street - DAL","WR",1.29928461538462,"null",0.816707692307692,"150.97"
"Adam Thielen - MIN","WR",1.28389230769231,"null",0.831761538461539,"150.98"
"Daniel Fells - NYG","TE",0.787830769230769,"null",0.431453846153846,"151"
"Kenjon Barner - PHI","RB",0.904576923076923,"null",0.790930769230769,"160.48"
"Jeff Cumberland - SD","TE",0.778553846153846,"null",0.502892307692308,"160.495"
"Griff Whalen - MIA","WR",1.26891538461538,"null",0.7216,"150.99"
"Derek Carrier - WAS","TE",0.774392307692308,"null",0.384938461538462,"160.495"
"Demarcus Robinson - KC","WR",1.26358461538462,"null",0.746476923076923,"160.495"
"C.J. Uzomah - CIN","TE",0.741576923076923,"null",0.499230769230769,"160.495"
"Garrett Graham - DEN","TE",0.739284615384615,"null",0.403192307692308,"160.47"
"Luke Stocker - TB","TE",0.720676923076923,"null",0.415161538461538,"160.495"
"Brandon Tate - CIN","WR",1.20687692307692,"null",0.897246153846154,"160.475"
"Stepfan Taylor - ARI","RB",0.827523076923077,"null",0.595730769230769,"160.495"
"Silas Redd - WAS","RB",0.817069230769231,"null",0.560207692307692,"150.99"
"Austin Johnson - NO","RB",0.804923076923077,"null",0.606546153846154,"150.99"
"E.J. Bibbs - CLE","TE",0.683646153846154,"null",0.362869230769231,"160.495"
"Tommy Bohanon - NYJ","RB",0.798653846153846,"null",0.480215384615385,"150.99"
"Mike James - TB","RB",0.786084615384615,"null",0.568284615384615,"150.99"
"Knile Davis - KC","RB",0.775953846153846,"null",0.602230769230769,"160.475"
"Charone Peake - NYJ","WR",1.14532307692308,"null",0.702138461538462,"160.48"
"Donteea Dye - TB","WR",1.14103846153846,"null",0.741553846153846,"150.99"
"Levine Toilolo - ATL","TE",0.635930769230769,"null",0.4201,"160.49"
"Anthony Sherman - KC","RB",0.745776923076923,"null",0.471076923076923,"160.48"
"Jerell Adams - NYG","TE",0.603746153846154,"null",0.342646153846154,"160.465"
"Will Johnson - NYG","RB",0.708023076923077,"null",0.529861538461538,"150.98"
"Derrick Coleman - SEA","RB",0.684615384615385,"null",0.553846153846154,"160.485"
"Brandon Myers - TB","TE",0.562592307692308,"null",0.379684615384615,"160.495"
"Dwayne Washington - DET","RB",0.672692307692308,"null",0.486976923076923,"160.42"
"Marcus Murphy - NO","RB",0.663684615384615,"null",0.576892307692308,"160.49"
"Juwan Thompson - DEN","RB",0.651876923076923,"null",0.550738461538462,"160.48"
"Moritz Boehringer - MIN","WR",1.01384615384615,"null",0.598461538461538,"150.74"
"Deonte Thompson - CHI","WR",1.01219230769231,"null",0.761069230769231,"150.99"
"Matt LaCosse - NYG","TE",0.520269230769231,"null",0.335746153846154,"170"
"Marcus Easley - BUF","WR",0.999092307692308,"null",0.714007692307692,"151"
"Jason Avant - KC","WR",0.995776923076923,"null",0.462938461538462,"160.495"
"Jerome Felton - BUF","RB",0.620561538461538,"null",0.410192307692308,"150.99"
"Raheem Mostert - CLE","RB",0.619984615384615,"null",0.506353846153846,"160.5"
"Terrell Watson - CLE","RB",0.619230769230769,"264.71",0.480769230769231,"160.495"
"Ben Koyack - JAC","TE",0.480838461538461,"null",0.366276923076923,"160.5"
"Matt Spaeth - FA","TE",0.468661538461538,"null",0.468661538461538,"150.98"
"MarQueis Gray - MIA","TE",0.464707692307692,"null",0.245223076923077,"160.5"
"Marquise Goodwin - BUF","WR",0.945130769230769,"null",0.648930769230769,"150.98"
"David Cobb - TEN","RB",0.556676923076923,"null",0.495138461538462,"160.48"
"Zach Sudfeld - NYJ","TE",0.431953846153846,"null",0.331915384615385,"150.99"
"Josh Boyce - IND","WR",0.921346153846154,"null",0.525407692307692,"160.495"
"Bradley Marquez - LA","WR",0.917746153846154,"null",0.511830769230769,"151"
"Tyreek Hill - KC","WR",0.903453846153846,"null",0.569307692307692,"160.485"
"Corey Fuller - DET","WR",0.898553846153846,"null",0.626407692307692,"150.99"
"Rod Smith - DAL","RB",0.524038461538462,"null",0.524038461538462,"150.99"
"Gerald Christian - ARI","TE",0.3899,"null",0.3899,"160.495"
"James Develin - NE","RB",0.495392307692308,"null",0.346115384615385,"160.495"
"Nic Jacobs - JAC","TE",0.367661538461538,"null",0.198746153846154,"160.495"
"Cooper Helfet - SEA","TE",0.3625,"null",0.309876923076923,"160.49"
"Asante Cleveland - SD","TE",0.353276923076923,"null",0.184446153846154,"160.495"
"Rashad Ross - WAS","WR",0.836838461538462,"null",0.7225,"150.98"
"John Crockett - GB","RB",0.460338461538462,"null",0.282984615384615,"160.48"
"Jerome Cunningham - TEN","TE",0.338484615384615,"null",0.145538461538462,"160.495"
"Thomas Duarte - MIA","TE",0.334661538461538,"null",0.202738461538462,"160.485"
"Kennard Backman - GB","TE",0.332915384615385,"null",0.207946153846154,"160.48"
"Jeremy Ross - NYJ","WR",0.823361538461538,"null",0.659707692307692,"150.99"
"Roy Helu - OAK","RB",0.430123076923077,"null",0.287792307692308,"160.49"
"David Johnson - PIT","TE",0.299246153846154,"null",0.184684615384615,"160.47"
"Lorenzo Taliaferro - BAL","RB",0.418130769230769,"null",0.252684615384615,"160.49"
"Malcolm Johnson - CLE","RB",0.415384615384615,"null",0.415384615384615,"150.99"
"Malcolm Brown - LA","RB",0.414353846153846,"null",0.332869230769231,"160.495"
"Jay Prosch - HOU","RB",0.412138461538462,"null",0.412138461538462,"150.99"
"Daniel Lasco - NO","RB",0.409992307692308,"273.83",0.3232,"160.485"
"Bryce Brown - SEA","RB",0.399415384615385,"null",0.353261538461538,"160.495"
"Keith Mumphery - HOU","WR",0.751223076923077,"null",0.546369230769231,"150.99"
"Matthew Mulligan - FA","TE",0.256892307692308,"null",0.256892307692308,"151"
"Sean McGrath - SD","TE",0.221023076923077,"null",0.115776923076923,"160.495"
"Nick Boyle - BAL","TE",0.206515384615385,"null",0.108853846153846,"160.495"
"Jordan Payton - CLE","WR",0.686853846153846,"null",0.414146153846154,"160.475"
"Cameron Meredith - CHI","WR",0.685646153846154,"null",0.4665,"150.99"
"Akeem Hunt - HOU","RB",0.312653846153846,"null",0.199607692307692,"160.495"
"Kenny Lawler - SEA","WR",0.6822,"null",0.596453846153846,"190.8867"
"Michael Campanaro - BAL","WR",0.679038461538462,"null",0.407769230769231,"150.99"
"Daryl Richardson - PIT","RB",0.305223076923077,"null",0.290930769230769,"160.495"
"Jonathan Krause - PHI","WR",0.656123076923077,"null",0.656123076923077,"150.99"
"Kendall Gaskins - SF","RB",0.282646153846154,"null",0.167215384615385,"150.98"
"Bobby Rainey - NYG","RB",0.265007692307692,"null",0.243569230769231,"160.495"
"Kapri Bibbs - DEN","RB",0.259323076923077,"null",0.259323076923077,"160.49"
"John Kuhn - GB","RB",0.250992307692308,"null",0.167676923076923,"160.475"
"Gus Johnson - ATL","RB",0.246015384615385,"null",0.140115384615385,"150.99"
"Andre Caldwell - DET","WR",0.609992307692308,"null",0.433530769230769,"150.97"
"Nikita Whitlock - NYG","RB",0.222461538461538,"null",0.222461538461538,"150.99"
"Cedric Peerman - CIN","RB",0.215715384615385,"null",0.194276923076923,"160.495"
"DeVier Posey - DEN","WR",0.586046153846154,"null",0.586046153846154,"150.99"
"Eric Weems - ATL","WR",0.585946153846154,"null",0.583561538461538,"150.98"
"Myles White - NYG","WR",0.574084615384615,"null",0.574084615384615,"150.97"
"Phillip Supernaw - TEN","TE",0.0778230769230769,"null",0.0730538461538461,"160.49"
"Brandon Williams - SEA","TE",0.0765461538461538,"null",0.0765461538461538,"160.48"
"Marquez North - LA","WR",0.561784615384615,"null",0.325423076923077,"150.98"
"Stephen Hill - CAR","WR",0.557530769230769,"null",0.359653846153846,"150.99"
"Zac Stacy - FA","RB",0.173576923076923,"null",0.173576923076923,"150.98"
"Kaelin Clay - BAL","WR",0.542715384615385,"null",0.542715384615385,"150.99"
"Kevin Smith - SEA","WR",0.5392,"null",0.427246153846154,"150.98"
"Geoff Swaim - DAL","TE",0.0454461538461538,"null",0.0454461538461538,"160.495"
"Corey Grant - JAC","RB",0.158807692307692,"null",0.158807692307692,"160.495"
"Bernard Pierce - NYJ","RB",0.157115384615385,"null",0.0893230769230769,"160.495"
"Roosevelt Nix - PIT","RB",0.154484615384615,"null",0.0781076923076923,"170"
"George Winn - DET","RB",0.153838461538462,"null",0.08,"151"
"Brenton Bersin - CAR","WR",0.5102,"null",0.348223076923077,"150.99"
"Nick OLeary - BUF","TE",0.0147692307692308,"null",0.0100076923076923,"160.495"
"Randall Telfer - CLE","TE",0.00452307692307692,"null",0.00214615384615385,"160.495"
"Fred Davis - FA","TE",0,"null",0,"150.99"
"John Carlson - FA","TE",0,"null",0,"151"
"James Casey - FA","TE",0,"null",0,"151"
"Chase Coffman - IND","TE",0,"null",0,"160.495"
"John Phillips - SD","TE",0,"null",0,"150.98"
"Bear Pascoe - NE","TE",0,"null",0,"160.495"
"Anthony McCoy - SEA","TE",0,"null",0,"160.495"
"Tony Moeaki - CHI","TE",0,"null",0,"160.495"
"Michael Palmer - FA","TE",0,"null",0,"150.99"
"Scott Chandler - FA","TE",0,"null",0,"150.94"
"Clark Harris - CIN","TE",0,"null",0,"170"
"Owen Daniels - FA","TE",0,"null",0,"150.78"
"Richard Gordon - BAL","TE",0,"null",0,"150.99"
"David Ausberry - FA","TE",0,"null",0,"150.99"
"Alex Smith - WAS","TE",0,"null",0,"160.495"
"Zach Miller - FA","TE",0,"null",0,"150.98"
"Orson Charles - FA","TE",0,"null",0,"150.99"
"Chase Ford - FA","TE",0,"null",0,"150.99"
"Adrien Robinson - FA","TE",0,"null",0,"150.99"
"Brandon Bostick - FA","TE",0,"null",0,"150.99"
"Michael Williams - FA","TE",0,"null",0,"150.97"
"Chris Pantale - PHI","TE",0,"null",0,"170"
"Joseph Fauria - FA","TE",0,"null",0,"151"
"Nick Kasa - FA","TE",0,"null",0,"151"
"Ifeanyi Momah - ARI","TE",0,"null",0,"150.99"
"Brian Leonhardt - OAK","TE",0,"null",0,"150.99"
"Tim Wright - DET","TE",0,"null",0,"160.48"
"Arthur Lynch - FA","TE",0,"null",0,"null"
"Blake Annen - BUF","TE",0,"null",0,"170"
"Marcel Jensen - WAS","TE",0,"null",0,"160.495"
"Gator Hoskins - FA","TE",0,"null",0,"150.99"
"Xavier Grimble - PIT","TE",0,"null",0,"150.98"
"RaShaun Allen - SEA","TE",0,"null",0,"150.97"
"A.J. Derby - NE","TE",0,"null",0,"150.99"
"Rory Anderson - SF","TE",0,"null",0,"150.98"
"Beau Gardner - ATL","TE",0,"null",0,"null"
"Khari Lee - CHI","TE",0,"null",0,"170"
"Gabe Holmes - OAK","TE",0,"null",0,"null"
"Wes Saxton - NYJ","TE",0,"null",0,"160.5"
"Mitchell Henry - GB","TE",0,"null",0,"150.99"
"Brian Parker - KC","TE",0,"null",0,"null"
"Rico Gathers - DAL","TE",0,"null",0,"150.98"
"Greg Salas - BUF","WR",0.482430769230769,"null",0.3034,"151"
"Chris Matthews - BAL","WR",0.478407692307692,"null",0.249738461538462,"150.96"
"Chase Reynolds - LA","RB",0.0770692307692308,"null",0.0770692307692308,"null"
"Darren Waller - BAL","WR",0.445384615384615,"null",0.222307692307692,"150.99"
"Kevin Norwood - CAR","WR",0.4394,"null",0.281523076923077,"150.99"
"Brandon Wegher - CAR","RB",0.0574076923076923,"null",0.0550230769230769,"160.495"
"George Atkinson - OAK","RB",0.0128615384615385,"null",0.0128615384615385,"160.495"
"Peyton Barber - TB","RB",0.0100307692307692,"null",0.0100307692307692,"150.99"
"Marlon Moore - CLE","WR",0.380646153846154,"null",0.232961538461538,"150.99"
"Trey Williams - IND","RB",0.00166923076923077,"null",0.00166923076923077,"150.99"
"Ray Rice - FA","RB",0,"null",0,"160.46"
"Jed Collins - FA","RB",0,"null",0,"151"
"Shonn Greene - FA","RB",0,"null",0,"151"
"Knowshon Moreno - FA","RB",0,"null",0,"160.495"
"Chris Ogbonnaya - FA","RB",0,"null",0,"151"
"Erik Lorig - FA","RB",0,"null",0,"150.99"
"Joique Bell - FA","RB",0,"null",0,"150.87"
"Anthony Dixon - FA","RB",0,"null",0,"150.99"
"Jonathan Dwyer - FA","RB",0,"null",0,"150.99"
"Toby Gerhart - FA","RB",0,"null",0,"150.99"
"Deji Karim - FA","RB",0,"null",0,"151"
"Kendall Hunter - NO","RB",0,"null",0,"160.495"
"Daniel Thomas - MIA","RB",0,"null",0,"160.49"
"Ahmad Bradshaw - IND","RB",0,"null",0,"160.475"
"Brian Leonard - FA","RB",0,"null",0,"151"
"Marshawn Lynch - FA","RB",0,"null",0,"130.43"
"Steven Jackson - NE","RB",0,"null",0,"160.48"
"Ronnie Brown - FA","RB",0,"null",0,"151"
"Fred Jackson - SEA","RB",0,"null",0,"160.485"
"Pierre Thomas - FA","RB",0,"null",0,"150.98"
"Jackie Battle - FA","RB",0,"null",0,"151"
"Darrel Young - WAS","RB",0,"null",0,"150.99"
"John Conner - FA","RB",0,"null",0,"150.99"
"Tyler Clutts - FA","RB",0,"null",0,"151"
"Will Tukuafu - SEA","RB",0,"null",0,"null"
"Robert Hughes - FA","RB",0,"null",0,"150.99"
"Henry Hynoski - FA","RB",0,"null",0,"null"
"Cyrus Gray - DEN","RB",0,"null",0,"150.99"
"Dan Herron - BUF","RB",0,"null",0,"160.49"
"Isaiah Pead - MIA","RB",0,"null",0,"160.495"
"Vick Ballard - FA","RB",0,"null",0,"150.99"
"Trent Richardson - BAL","RB",0,"null",0,"160.455"
"LaMichael James - FA","RB",0,"null",0,"150.99"
"Chris Polk - HOU","RB",0,"null",0,"160.49"
"Edwin Baker - FA","RB",0,"null",0,"null"
"Joe Banyard - JAC","RB",0,"null",0,"151"
"Jorvorskie Lane - FA","RB",0,"null",0,"150.99"
"Cameron Marshall - FA","RB",0,"null",0,"null"
"Montee Ball - FA","RB",0,"null",0,"160.485"
"Joseph Randle - FA","RB",0,"null",0,"160.48"
"Matthew Tucker - PHI","RB",0,"null",0,"null"
"Michael Cox - FA","RB",0,"null",0,"150.99"
"Lache Seastrunk - FA","RB",0,"null",0,"151"
"Storm Johnson - TB","RB",0,"null",0,"150.99"
"Dri Archer - BUF","RB",0,"null",0,"160.475"
"Tyler Gaffney - NE","RB",0,"null",0,"160.495"
"Bishop Sankey - TEN","RB",0,"null",0,"160.48"
"Marion Grice - FA","RB",0,"null",0,"151"
"Rajion Neal - FA","RB",0,"null",0,"151"
"James Wilder - CIN","RB",0,"null",0,"null"
"Trey Watts - LA","RB",0,"null",0,"150.99"
"Darrin Reaves - KC","RB",0,"null",0,"150.99"
"Senorise Perry - CHI","RB",0,"null",0,"null"
"Josh Harris - PIT","RB",0,"null",0,"151"
"Terrence Magee - BAL","RB",0,"null",0,"null"
"Kenny Hilliard - HOU","RB",0,"null",0,"160.5"
"Joey Iosefa - NE","RB",0,"null",0,"160.495"
"Jarryd Hayne - FA","RB",0,"null",0,"150.95"
"Josh Robinson - FA","RB",0,"null",0,"150.99"
"Alonzo Harris - FA","RB",0,"null",0,"150.99"
"Michael Dyer - FA","RB",0,"null",0,"151"
"Dreamius Smith - SD","RB",0,"null",0,"160.49"
"Jahwan Edwards - SD","RB",0,"null",0,"null"
"Marshaun Coprich - NYG","RB",0,"null",0,"150.99"
"Devon Johnson - CAR","RB",0,"null",0,"160.49"
"Roger Lewis - NYG","WR",0.3461,"null",0.198376923076923,"160.49"
"Frankie Hammond - KC","WR",0.338330769230769,"null",0.309746153846154,"150.99"
"Geremy Davis - NYG","WR",0.335638461538461,"null",0.217769230769231,"150.99"
"Walt Powell - BUF","WR",0.320253846153846,"null",0.320253846153846,"151"
"Trevor Davis - GB","WR",0.319730769230769,"null",0.208638461538462,"160.485"
"Russell Shepard - TB","WR",0.308053846153846,"null",0.222084615384615,"150.99"
"Jakeem Grant - MIA","WR",0.306884615384615,"null",0.188853846153846,"160.49"
"Eric Rogers - SF","WR",0.303892307692308,"null",0.173053846153846,"160.47"
"Aaron Burbridge - SF","WR",0.296815384615385,"null",0.185730769230769,"160.495"
"Cody Core - CIN","WR",0.293761538461538,"null",0.167138461538462,"160.495"
"Kasen Williams - SEA","WR",0.283623076923077,"null",0.186423076923077,"null"
"Glenn Winston - CLE","RB",-0.0990923076923077,"null",-0.1253,"160.495"
"Eli Rogers - PIT","WR",0.233315384615385,"null",0.106546153846154,"160.495"
"Hakeem Nicks - NO","WR",0.205715384615385,"null",0.205715384615385,"160.485"
"Matt Hazel - MIA","WR",0.188246153846154,"null",0.0531846153846154,"151"
"Jake Kumerow - CIN","WR",0.156569230769231,"null",0.0975538461538462,"151"
"Marcus Harris - NYG","WR",0.156153846153846,"null",0.0561538461538462,"null"
"James Wright - CIN","WR",0.154115384615385,"null",0.104092307692308,"150.98"
"Brittan Golden - ARI","WR",0.1258,"null",0.104361538461538,"150.99"
"DeAndrew White - SF","WR",0.125092307692308,"null",0.125092307692308,"150.99"
"Jalin Marshall - NYJ","WR",0.114561538461538,"null",0.0729,"160.485"
"Seyi Ajirotutu - PHI","WR",0.0871923076923077,"null",0.0318307692307692,"150.99"
"Matthew Slater - NE","WR",0.0621923076923077,"null",0.0621923076923077,"150.99"
"Mario Alford - CIN","WR",0.0590769230769231,"null",0.0328692307692308,"150.98"
"Donnie Avery - FA","WR",0,"null",0,"150.99"
"Percy Harvin - FA","WR",0,"null",0,"null"
"Brandon Gibson - NE","WR",0,"null",0,"151"
"Brian Hartline - FA","WR",0,"null",0,"150.98"
"Trindon Holliday - FA","WR",0,"null",0,"151"
"Arrelious Benn - JAC","WR",0,"null",0,"null"
"Riley Cooper - FA","WR",0,"null",0,"150.98"
"Jacoby Ford - FA","WR",0,"null",0,"150.99"
"Preston Parker - FA","WR",0,"null",0,"151"
"Jerrel Jernigan - FA","WR",0,"null",0,"151"
"Greg Little - FA","WR",0,"null",0,"151"
"Ricardo Lockette - FA","WR",0,"null",0,"150.95"
"Aldrick Robinson - FA","WR",0,"null",0,"151"
"Tandon Doss - FA","WR",0,"null",0,"151"
"Dwayne Bowe - FA","WR",0,"null",0,"150.98"
"Jacoby Jones - FA","WR",0,"null",0,"150.96"
"Miles Austin - FA","WR",0,"null",0,"150.96"
"Marques Colston - FA","WR",0,"null",0,"150.94"
"Derek Hagan - FA","WR",0,"null",0,"151"
"Greg Jennings - FA","WR",0,"null",0,"150.94"
"Kris Durham - FA","WR",0,"null",0,"151"
"Jerricho Cotchery - FA","WR",0,"null",0,"150.97"
"Josh Cribbs - FA","WR",0,"null",0,"150.99"
"Lance Moore - FA","WR",0,"null",0,"150.98"
"Roddy White - FA","WR",0,"null",0,"150.9"
"Santonio Holmes - FA","WR",0,"null",0,"150.99"
"David Nelson - PIT","WR",0,"null",0,"151"
"Mike Williams - KC","WR",0,"null",0,"150.99"
"Vincent Brown - NO","WR",0,"null",0,"150.99"
"Drew Davis - FA","WR",0,"null",0,"150.98"
"Jarrett Boykin - BUF","WR",0,"null",0,"151"
"LaVon Brazill - FA","WR",0,"null",0,"151"
"Ryan Broyles - FA","WR",0,"null",0,"150.99"
"LaRon Byrd - FA","WR",0,"null",0,"null"
"Juron Criner - FA","WR",0,"null",0,"151"
"T.J. Graham - PHI","WR",0,"null",0,"150.98"
"Junior Hemingway - FA","WR",0,"null",0,"null"
"A.J. Jenkins - FA","WR",0,"null",0,"150.99"
"Chris Owusu - NYJ","WR",0,"null",0,"151"
"Nick Toon - FA","WR",0,"null",0,"151"
"Justin Blackmon - JAC","WR",0,"null",0,"160.485"
"Brian Tyms - IND","WR",0,"null",0,"150.99"
"Nathan Palmer - CHI","WR",0,"null",0,"null"
"Saalim Hakim - FA","WR",0,"null",0,"null"
"Mike Brown - FA","WR",0,"null",0,"151"
"Damaris Johnson - FA","WR",0,"null",0,"150.98"
"Cobi Hamilton - FA","WR",0,"null",0,"null"
"Tavarres King - NYG","WR",0,"null",0,"150.99"
"Chris Harper - FA","WR",0,"null",0,"151"
"Aaron Dobson - NE","WR",0,"null",0,"160.485"
"Rodney Smith - FA","WR",0,"null",0,"null"
"Marlon Brown - DEN","WR",0,"null",0,"151"
"Justin Brown - FA","WR",0,"null",0,"151"
"Kevin Dorsey - NE","WR",0,"null",0,"151"
"Martavis Bryant - PIT","WR",0,"null",0,"159.95"
"Shaq Evans - JAC","WR",0,"null",0,"null"
"Robert Herron - FA","WR",0,"null",0,"151"
